Date,Close,rend_lag_1,rend_lag_2,rend_lag_3,rend_lag_4,rend_lag_5,SMA,EMA,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,ATR,OBV,VWAP,VIX,close_sma_ratio,close_ema_ratio,close_rsi_ratio,close_macd_ratio,close_macd_hist_ratio,close_bb_upper_ratio,close_bb_lower_ratio,close_atr_ratio,close_obv_ratio,close_vwap_ratio
2000-03-06,3.196875095367432,-0.0009989857706835803,-0.050284658207111144,-0.04355712845089921,0.04752851848902595,-0.0488246075983666,3.5112499713897707,3.4073618160375254,42.62990861403221,-0.12667098986840486,-0.09346330276494051,-0.03320768710346435,4.090323167265701,2.9321767755138404,0.24894867777863963,-1176696000.0,3.3537416610595834,21.5,0.91046639271373,0.93822589673941,0.07499136637405639,-25.23762622119383,-96.26912845230713,0.781570297660485,1.090273656780876,12.841502609666527,-2.71682328772039e-09,0.9532264015700629
2000-03-07,3.174999952316284,0.023000030517578374,-0.0009989857706835803,-0.050284658207111144,-0.04355712845089921,0.04752851848902595,3.482499969005585,3.3852321147307407,42.118848308541004,-0.1295143383844124,-0.10067350988883489,-0.02884082849557751,4.068360033753736,2.896639904257434,0.24433627562900223,-1260272000.0,3.3222649103893835,24.309999465942383,0.9117013583844751,0.9378972681076617,0.07538192709016801,-24.51465985868333,-110.08698840961323,0.7804127279725587,1.0960975672708648,12.994386298730248,-2.5192973836729566e-09,0.9556733246609647
2000-03-08,3.181250095367432,-0.0068426642889010125,0.023000030517578374,-0.0009989857706835803,-0.050284658207111144,-0.04355712845089921,3.4337499737739563,3.365805255743759,42.33157382509727,-0.12976749930444686,-0.1064923077719573,-0.023275191532489567,3.9447179216403345,2.922782025907578,0.24183903484354266,-1141458000.0,3.2984878957063355,23.81999969482422,0.9264652696512415,0.9451676058615147,0.07515076355326418,-24.5149988434617,-136.6798675287704,0.8064581951260461,1.0884322084810942,13.154411145518903,-2.787005825328161e-09,0.964457107606333
2000-03-09,3.440624952316284,0.001968549022052235,-0.0068426642889010125,0.023000030517578374,-0.0009989857706835803,-0.050284658207111144,3.4051562309265138,3.3729309411316186,50.46731129836158,-0.10779614107431534,-0.10675307443242892,-0.0010430666418864282,3.8420051909532633,2.968307270899764,0.24889517861784075,-975208000.0,3.2900395128004387,22.209999084472656,1.0104161803407534,1.0200697886693033,0.06817531712706842,-31.91788609523875,-3298.5667589692785,0.8955284496798428,1.1591202117270525,13.823590201395975,-3.5280934450048443e-09,1.0457701006112443
2000-03-10,3.34375,0.08153236909180972,0.001968549022052235,-0.0068426642889010125,0.023000030517578374,-0.0009989857706835803,3.381874978542328,3.3701518038809883,47.757324791290436,-0.09708158434289826,-0.1048187764145228,0.00773719207162453,3.7777847178786437,2.985965239206012,0.24473301959630098,-1049478000.0,3.291814492665413,21.239999771118164,0.9887266741721006,0.9921659897187466,0.07001543772840903,-34.442680582855594,432.1658256698717,0.8851086680973264,1.1198221453137631,13.66284780662486,-3.1861077602389e-09,1.0157771671065627
2000-03-13,3.265625,-0.02815620814790243,0.08153236909180972,0.001968549022052235,-0.0068426642889010125,0.023000030517578374,3.354687476158142,3.360196870178037,45.62935947522425,-0.09381283950383512,-0.10261758903238527,0.008804749528550149,3.701010201714564,3.00836475060172,0.2410913685274629,-1162164000.0,3.2938268412430967,22.850000381469727,0.9734513343519742,0.97185525913158,0.07156850408503243,-34.810000606222985,370.89357163550574,0.8823604426940344,1.085514979307886,13.545175922082047,-2.8099519517038903e-09,0.9914379709066755
2000-03-14,3.28125,-0.02336448598130836,-0.02815620814790243,0.08153236909180972,0.001968549022052235,-0.0068426642889010125,3.332656228542328,3.3526781206372713,46.146198853574106,-0.08893632614555047,-0.09988133645501832,0.010945010309467845,3.63615451651478,3.0291579405698754,0.23659376396354187,-1066058000.0,3.2764839376710713,24.40999984741211,0.9845749981345023,0.9786952048281645,0.07110553158260534,-36.894373111724974,299.7941442925454,0.902395644931241,1.0832218274438006,13.868708731078927,-3.077928217789276e-09,1.0014546271001459
2000-03-15,3.1875,0.004784688995215225,-0.02336448598130836,-0.02815620814790243,0.08153236909180972,0.001968549022052235,3.3074999809265138,3.336946871052769,43.47580852032663,-0.09158080911389677,-0.09822123098679401,0.006640421872897248,3.568585423497777,3.0464145383552506,0.23264064477810545,-1187712000.0,3.259081669683704,22.34000015258789,0.963718826419192,0.9552144889242362,0.07331663535388237,-34.80532691118491,480.01468295406335,0.8932110687365155,1.0463119709640438,13.701389123298998,-2.683731409634659e-09,0.9780362455014356
2000-03-16,3.3125,-0.02857142857142858,0.004784688995215225,-0.02336448598130836,-0.02815620814790243,0.08153236909180972,3.2964062333106994,3.334618597619172,47.812225268202944,-0.08263753156358256,-0.09510449110215173,0.012466959538569175,3.535955545327044,3.056856921294355,0.2387913061962814,-993650000.0,3.2461840184764554,20.770000457763672,1.0048822158284592,0.9933669782700295,0.06928144384450866,-40.08469199556515,265.7023141650601,0.9368047639562798,1.0836293896926648,13.871945561021368,-3.3336687968600614e-09,1.0204289039518681
2000-03-17,3.2406249046325684,0.03921568627450989,-0.02857142857142858,0.004784688995215225,-0.02336448598130836,-0.02815620814790243,3.285937476158142,3.3256668173347332,45.64386152187435,-0.08042257776784822,-0.09216810843529104,0.011745530667442813,3.515827869052921,3.056047083263363,0.22843121289654703,-1099620000.0,3.244910149757762,22.3700008392334,0.9862101540719052,0.9744286131554455,0.0709980443499403,-40.29496435673967,275.90280902464355,0.9217245625581534,1.0603975712220068,14.186436536149714,-2.9470407091836892e-09,0.9986793948283857
2000-03-20,3.2093749046325684,-0.021698141997715248,0.03921568627450989,-0.02857142857142858,0.004784688995215225,-0.02336448598130836,3.284531223773956,3.3145913970773844,44.69477414192335,-0.08026359598751176,-0.0897872059457352,0.009523609958223433,3.515928737353466,3.0531337101944462,0.22082004120858914,-1215890000.0,3.2284625800279363,22.959999084472656,0.977118098741947,0.9682565722768756,0.07180649116698858,-39.985436300809596,336.99142643502967,0.9128099982618962,1.0511740425636882,14.533893242058388,-2.6395273459215623e-09,0.9940876888233275
2000-03-21,3.618750095367432,-0.00964320182669931,-0.021698141997715248,0.03921568627450989,-0.02857142857142858,0.004784688995215225,3.3065624833106995,3.343558892152627,57.238642434666275,-0.046567642386033725,-0.0811432932337949,0.03457565084776118,3.5742923725253286,3.0388325940960703,0.24344004848305764,-874232000.0,3.263424065959305,21.700000762939453,1.0944145509520675,1.082304876956312,0.06322215100572957,-77.70954057259178,104.66180698379394,1.0124381886562606,1.1908356197041068,14.865056583404687,-4.139347559191876e-09,1.1088813535189999
2000-03-22,3.534374952316284,0.12755605153637606,-0.00964320182669931,-0.021698141997715248,0.03921568627450989,-0.02857142857142858,3.307187485694885,3.3617318502634514,54.49516752355902,-0.02636777399709178,-0.07018818938645428,0.0438204153893625,3.576975453400533,3.037399517989237,0.24301575589971663,-1105560000.0,3.3056473830127993,21.489999771118164,1.0686950672146922,1.0513554054108458,0.06485666735106971,-134.0414610920932,80.65589796244289,0.988090356884124,1.1636187243013871,14.543809882741868,-3.1969092155254208e-09,1.0691929727528955
2000-03-23,3.384375095367432,-0.023316101092242136,0.12755605153637606,-0.00964320182669931,-0.021698141997715248,0.03921568627450989,3.305312490463257,3.363888349797164,49.91478374286207,-0.02220697938632421,-0.06059194738642827,0.03838496800010406,3.5723937989072665,3.0382311820192474,0.23793427333545117,-1214402000.0,3.321627245901042,22.260000228881836,1.0239198578446949,1.006090197842477,0.06780306036788962,-152.4014156311435,88.16928270874831,0.94736898726077,1.113929418997712,14.223991558357705,-2.7868655481195126e-09,1.0188906956805048
2000-03-24,3.634375095367432,-0.04244027840072495,-0.023316101092242136,0.12755605153637606,-0.00964320182669931,-0.021698141997715248,3.314218747615814,3.3896489922324275,56.480230842298084,0.0012489933644066475,-0.04822375923626129,0.04947275260066794,3.611060718646583,3.017376776585045,0.2479478932626535,-1019482000.0,3.359545959432804,23.309999465942383,1.096600849893186,1.0721980664357307,0.06434773798136897,2909.8433978422254,73.46215652691141,1.006456379035794,1.2044816953488595,14.6578180098409,-3.5649232604081605e-09,1.0818054401556774
2000-03-27,3.65625,0.07386888065161656,-0.04244027840072495,-0.023316101092242136,0.12755605153637606,-0.00964320182669931,3.3326562523841856,3.4150395644007676,57.011238192401876,0.021356953087213082,-0.03430761677156642,0.0556645698587795,3.6643333327568324,3.000979172011539,0.24229088726283082,-924510000.0,3.380378359852171,24.530000686645508,1.0970978472155102,1.0706318129118242,0.06413209247729132,171.19717335470875,65.68361184279107,0.9977940509165548,1.218352341162447,15.090332291506265,-3.954797676607067e-09,1.0816096929930332
2000-03-28,3.5062499046325684,0.006018890196680893,0.07386888065161656,-0.04244027840072495,-0.023316101092242136,0.12755605153637606,3.335781252384186,3.423726263470463,52.29889897394449,0.024901848930902304,-0.02246572363107268,0.047367572561974984,3.672722218208665,2.9988402865597066,0.23804239356399476,-1028462000.0,3.401703015689561,24.860000610351562,1.0511030668232646,1.024103457698296,0.06704251855052236,140.80279397572914,74.02215724787345,0.95467331758695,1.169201947948674,14.729518772419654,-3.4092167767331884e-09,1.030733690878013
2000-03-29,3.3125,-0.0410256671090411,0.006018890196680893,0.07386888065161656,-0.04244027840072495,-0.023316101092242136,3.33671875,3.4131332859970858,46.90581253056689,0.011939574376996553,-0.015584664029458836,0.02752423840645539,3.6732908488917753,3.000146651108225,0.23934293006889287,-1146192000.0,3.404445610694804,24.100000381469727,0.9927417466635448,0.9705158639980602,0.07062024557918826,277.43870052705114,120.34847072183126,0.9017799396416907,1.1041126935499619,13.839974295654041,-2.890004466965395e-09,0.9729924865282136
2000-03-30,3.325000047683716,-0.0552584413268945,-0.0410256671090411,0.006018890196680893,0.07386888065161656,-0.04244027840072495,3.3465625047683716,3.404739644252955,47.283511815244616,0.002645037440563325,-0.011938723735454406,0.01458376117601773,3.6693912067622123,3.023733802774531,0.23430058132709455,-1045512000.0,3.401531746423351,25.469999313354492,0.9935568341980966,0.9765798255077048,0.07032049693507975,1257.0710707881613,227.99331445111108,0.9061448780811846,1.0996338515754092,14.191172846651458,-3.1802600521885122e-09,0.977500813032215
2000-03-31,3.3499999046325684,0.00377359930074439,-0.0552584413268945,-0.0410256671090411,0.006018890196680893,0.07386888065161656,3.3578125,3.39952633571768,48.079034341575806,-0.002672859461754662,-0.010085550880714457,0.007412691418959795,3.664237850941954,3.051387149058046,0.2322969649691795,-943202000.0,3.4041484782737808,24.110000610351562,0.9976733080338965,0.9854313730225431,0.06967693820205731,-1253.33933660447,451.92760838042085,0.9142419354058564,1.0978613138836555,14.421195322448732,-3.551731129315426e-09,0.9840933572707525
2000-04-03,3.1781249046325684,0.007518753861753602,0.00377359930074439,-0.0552584413268945,-0.0410256671090411,0.006018890196680893,3.3568749904632567,3.3784404851381455,43.24708150729482,-0.020519669177681887,-0.012172374540107944,-0.008347294637573943,3.665371889551702,3.0483780913748113,0.23356146747138098,-1040510000.0,3.400324651575644,24.030000686645508,0.9467510448442347,0.9407076781767295,0.07348761566942938,-154.881878314551,-380.73711814685123,0.867067517403063,1.0425625724134637,13.607231274234026,-3.0543915047741667e-09,0.9346533729242258
2000-04-04,3.196875095367432,-0.05130597160982653,0.007518753861753602,0.00377359930074439,-0.0552584413268945,-0.0410256671090411,3.357968747615814,3.3611485432552204,43.90935149340889,-0.03277262830757666,-0.016292425293601687,-0.01648020301397497,3.6640240349648385,3.05191346026679,0.2514767197948538,-754150000.0,3.3714014848734615,27.1200008392334,0.9520264587445133,0.9511257994778499,0.07280624711224228,-97.54710746310057,-193.98274964553102,0.8725038550130882,1.047498606034514,12.712409713214546,-4.239044083229374e-09,0.9482332821264152
2000-04-05,3.109375,0.0058997652066892226,-0.05130597160982653,0.007518753861753602,0.00377359930074439,-0.0552584413268945,3.3543749928474424,3.337170110564247,41.47691854683456,-0.048979112403812586,-0.022829762715643867,-0.02614934968816872,3.670178812458908,3.038571173235977,0.2493623078320988,-852150000.0,3.374876163625061,28.40999984741211,0.9269610602959246,0.931740036313063,0.07496639357354819,-63.48369432186695,-118.90831080234618,0.8471998665146272,1.0233016844850205,12.469306315907259,-3.648858768996069e-09,0.9213301019792448
2000-04-06,3.212500095367432,-0.02737050799833496,0.0058997652066892226,-0.05130597160982653,0.007518753861753602,0.00377359930074439,3.34296875,3.325296775783598,45.32143300524492,-0.05289183037122447,-0.028842176246759988,-0.02404965412446448,3.661950770156198,3.0239867298438017,0.24449714979890833,-731496000.0,3.3702261563943003,27.149999618530273,0.9609722182917302,0.9660792139704325,0.07088257988214226,-60.73717004725131,-133.57780859307746,0.8772646867752417,1.06233934946314,13.139212862029755,-4.391685115663561e-09,0.9532001552098763
2000-04-07,3.378124952316284,0.033165859816661536,-0.02737050799833496,0.0058997652066892226,-0.05130597160982653,0.007518753861753602,3.3446874976158143,3.330328030691473,50.900219031641434,-0.04214235494383267,-0.031502211986174526,-0.010640142957658145,3.664038061184144,3.0253369340474845,0.24310450645978257,-610450000.0,3.378610896603814,24.389999389648438,1.0099971835109574,1.0143520161330435,0.06636759166431717,-80.15985240546355,-317.488680909584,0.9219677568590926,1.1166111497527709,13.89577265148368,-5.533827426187704e-09,0.9998561703900208
2000-04-10,3.168750047683716,0.05155637417340175,0.033165859816661536,-0.02737050799833496,0.0058997652066892226,-0.05130597160982653,3.33984375,3.3149396513574008,44.69238741039623,-0.049942418098829044,-0.03519025320870543,-0.014752164890123612,3.666694719769739,3.012992780230261,0.2442666913817575,-700922000.0,3.357476568025687,25.989999771118164,0.9487719441017909,0.9558997692118397,0.07090133759438882,-63.4480701637875,-214.7989851852289,0.8641979466135394,1.0516952010225367,12.972501611901583,-4.520831201879404e-09,0.9437891772233725
2000-04-11,3.168750047683716,-0.061979621117628,0.05155637417340175,0.033165859816661536,-0.02737050799833496,0.0058997652066892226,3.334218752384186,3.301016831959907,44.69238741039623,-0.0554844343245513,-0.039249089431874606,-0.016235344892676695,3.6686929061440146,2.9997445986243574,0.24378335287708083,-606790000.0,3.319858356523905,27.25,0.950372570911207,0.9599315026219782,0.07090133759438882,-57.11061284590904,-195.17602296906236,0.8637272534795603,1.0563399461197003,12.998221618854535,-5.22215271788216e-09,0.9544835072426376
2000-04-12,2.8187499046325684,0.0,-0.061979621117628,0.05155637417340175,0.033165859816661536,-0.02737050799833496,3.3157812476158144,3.255086648404922,36.145826386404806,-0.08711440791488734,-0.04882215312847715,-0.038292254786410185,3.714967346253104,2.9165951489785247,0.25538811338586076,-780700000.0,3.2770517965916417,28.979999542236328,0.8501012865849843,0.8659523413958365,0.07798272128294066,-32.356873818008935,-73.61148933002856,0.7587549611911244,0.9664522364784758,11.037122547570473,-3.6105416992859847e-09,0.8601481086030625
2000-04-13,2.400000095367432,-0.11045369239741376,0.0,-0.061979621117628,0.05155637417340175,0.033165859816661536,3.2701562523841856,3.173649833829923,29.000337090856505,-0.14430751265878072,-0.06791922503453787,-0.07638828762424285,3.834737381214407,2.705575123553964,0.2757621835274015,-994280000.0,3.1543129472421234,29.399999618530273,0.7339099144322705,0.7562271268191993,0.08275766201780207,-16.631151428978626,-31.418430364261233,0.6258577463803756,0.8870572746155584,8.70315162386634,-2.4138070718182323e-09,0.7608630264368025
2000-04-14,2.34375,-0.14855869567460667,-0.11045369239741376,0.0,-0.061979621117628,0.05155637417340175,3.2253125071525575,3.0946117544175493,28.19405920874999,-0.19195958224346388,-0.09272729647632308,-0.0992322857671408,3.9197038189335354,2.5309211953715796,0.2973595275611585,-1395770000.0,2.9762153586244504,33.4900016784668,0.7266737703098302,0.7573647959729694,0.08312921465642024,-12.209601482813206,-23.618825081786998,0.5979405863981025,0.9260462175930769,7.88187289380851,-1.6791806673019193e-09,0.7874934161630146
2000-04-17,2.353125095367432,-0.023437538805105906,-0.14855869567460667,-0.11045369239741376,0.0,-0.061979621117628,3.1825000166893007,3.023993977365157,28.550606679787023,-0.22635838035322386,-0.11945351325170324,-0.10690486710152063,3.9742948331276957,2.3907052002509057,0.3024588368031367,-1152152000.0,2.8877019986935424,28.950000762939453,0.7393951557038315,0.7781513828998227,0.08241944284264104,-10.395573124774385,-22.011393486255603,0.5920861924367012,0.9842807449117819,7.779984609604995,-2.0423738320702757e-09,0.814878092141099
2000-04-18,2.746875047683716,0.0040000406901044006,-0.023437538805105906,-0.14855869567460667,-0.11045369239741376,0.0,3.138906264305115,2.9976016983478773,41.65433995009928,-0.21931917036437776,-0.13942664467423815,-0.0798925256901396,3.9258169116125874,2.351995616997643,0.3136671273623818,-937452000.0,2.841834988808831,26.1200008392334,0.8751057904852134,0.9163575831964771,0.06594451024729703,-12.524555163691558,-34.38212803957877,0.6996951486857282,1.1678912272762405,8.75729334719297,-2.930150074546447e-09,0.9665849912119923
2000-04-19,2.671875,0.16733065024526494,0.0040000406901044006,-0.023437538805105906,-0.14855869567460667,-0.11045369239741376,3.095781266689301,2.9665801080290315,40.14410677346057,-0.2172876658252152,-0.15499884890443355,-0.06228881692078164,3.885802689751132,2.3057598436274698,0.30420876793417106,-1044928000.0,2.814790798494418,27.020000457763672,0.8630696970582046,0.9006583010411842,0.06655709180622216,-12.2964871929235,-42.894938964695164,0.6875992461086904,1.1587828660406152,8.783030871017424,-2.5569943575059717e-09,0.9492268489115209
2000-04-20,2.618750095367432,-0.027303771151497847,0.16733065024526494,0.0040000406901044006,-0.023437538805105906,-0.14855869567460667,3.0575000166893007,2.9334534401564984,39.06372146112286,-0.21745770262903674,-0.1674906196493542,-0.04996708297968255,3.861941748937643,2.2530582844409586,0.29609563824717916,-1143434000.0,2.7853951561896237,25.850000381469727,0.8565004353468647,0.8927191614903296,0.06703790620598384,-12.04257225063572,-52.40950520230007,0.6780915574627213,1.1623090771560802,8.844271097236875,-2.2902503295926413e-09,0.9401718422422478
2000-04-24,2.4906249046325684,-0.01988300524259856,-0.027303771151497847,0.16733065024526494,0.0040000406901044006,-0.023437538805105906,3.0003125071525574,2.891279293916124,36.511559121558555,-0.2253335848259339,-0.17905921268467012,-0.046274372141263787,3.79514416407655,2.2054808502285645,0.30173166408666635,-1277300000.0,2.7496544830809806,27.3700008392334,0.8301218285412184,0.8614266044354072,0.06821469596355742,-11.05305676717712,-53.822986447646,0.6562662172910096,1.129288837114343,8.254436643802775,-1.949913806179103e-09,0.9057955899396603
2000-04-25,2.621875047683716,-0.04892608537237564,-0.01988300524259856,-0.027303771151497847,0.16733065024526494,0.0040000406901044006,2.948593759536743,2.8656217466558944,40.779851098281874,-0.21846614681855758,-0.18694059951144765,-0.031525547307109936,3.699360188374631,2.197827330698855,0.29558119148645556,-1134292000.0,2.6983720599153305,25.239999771118164,0.8891950745007483,0.9149410771827703,0.06429339433743494,-12.00128754896409,-83.16667819094154,0.7087374340901029,1.1929395048745817,8.870236412873577,-2.311463933170397e-09,0.9716506802868338
2000-04-26,2.674999952316284,0.05269767551389282,-0.04892608537237564,-0.01988300524259856,-0.027303771151497847,0.16733065024526494,2.907031261920929,2.847467290052122,42.4658912372511,-0.2063581486162369,-0.1908241093324055,-0.015534039283831402,3.620834529547932,2.1932279942939257,0.29232539209456593,-894164000.0,2.683326766212186,26.969999313354492,0.9201827263971969,0.939431319074896,0.062991729936184,-12.962899552326215,-172.20247119501988,0.7387799498946622,1.219663418156149,9.150761530325543,-2.9916211705193723e-09,0.9968968319472862
2000-04-27,2.643749952316284,0.020262180182652578,0.05269767551389282,-0.04892608537237564,-0.01988300524259856,-0.027303771151497847,2.8735937595367433,2.828065638839185,41.71355469508469,-0.1970130429179373,-0.19206189604951188,-0.004951146868425432,3.5707488848121427,2.176438634261344,0.2955521566140563,-1119484000.0,2.6521372980053153,26.190000534057617,0.9200152051911775,0.9348262345853628,0.06337867802543834,-13.41916206744493,-533.9671842853354,0.740390892107041,1.214713757924785,8.945121506146197,-2.3615790420553435e-09,0.9968375145225931
2000-04-28,2.759375095367432,-0.011682243198898212,0.020262180182652578,0.05269767551389282,-0.04892608537237564,-0.01988300524259856,2.845312511920929,2.821523682318066,45.55683634344441,-0.17822255789190766,-0.18929402841799103,0.011071470526083371,3.512157026095057,2.178467997746801,0.28426272026188915,-982808000.0,2.6234782983489904,26.200000762939453,0.9697968443911004,0.9779733952473598,0.06056994551959278,-15.482748805799313,249.23293512515767,0.7856639309875633,1.266658540874351,9.707129703202868,-2.8076441129573956e-09,1.0518002367711463
2000-05-01,2.996875047683716,0.04373527948429645,-0.011682243198898212,0.020262180182652578,0.05269767551389282,-0.04892608537237564,2.8276562690734863,2.83822381235289,52.48699347627876,-0.14252377647144732,-0.1799399780286823,0.03741620155723499,3.457804665893737,2.1975078722532357,0.2822618048597948,-811238000.0,2.621536471308714,25.8799991607666,1.0598441827816916,1.055898070701938,0.057097479760164556,-21.02719365062642,80.09565169514714,0.8666987690899871,1.3637607789822574,10.617359472962786,-3.6941995415447945e-09,1.1431750351303054
2000-05-02,2.806250095367432,0.08607019492022294,0.04373527948429645,-0.011682243198898212,0.020262180182652578,0.05269767551389282,2.8090625286102293,2.835178696449513,47.28441485854808,-0.128136992050774,-0.16957938083310065,0.041442388782326645,3.4183490664804586,2.19977599074,0.2768323868209726,-959796000.0,2.6155499524385575,28.5,0.9989988000572602,0.9897965510539747,0.05934830966529594,-21.900389969006465,67.7144869738825,0.8209372538588503,1.2756981197996509,10.137000686925525,-2.9237984898535025e-09,1.0729101513626529
2000-05-03,2.706249952316284,-0.06360790799857263,0.08607019492022294,0.04373527948429645,-0.011682243198898212,0.020262180182652578,2.784531271457672,2.822899768436825,44.77699283933085,-0.12338226362212401,-0.16033995739090534,0.03695769376878133,3.3683611462515444,2.2007013966638,0.2697818523789437,-1068292000.0,2.5977879113660545,31.6299991607666,0.971887074875475,0.9586773085517183,0.06043840331187204,-21.933865313126084,73.22561762775064,0.8034322434005968,1.229721558962466,10.031252763862723,-2.5332492916883063e-09,1.041751692074506
